machine_id,block_id,rate
pr_02,B45231,697.352781
pr_02,B53160,455.27874
pr_02,B55424,424.478638
pr_02,B65573,927.649899
pr_02,B68233,748.022342
pr_02,B107189,511.829732
pr_02,B108060,514.376759
pr_02,B108124,663.191297
pr_02,B108339,458.287305
pr_02,B109340,934.109541
pr_02,B109517,694.235072
pr_02,B109915,731.447505
pr_02,B110288,766.40322
pr_02,B110471,690.46726
pr_02,B111410,627.192176
pr_02,B111480,916.750544
pr_03,B42891,448.475527
pr_03,B44010,626.728666
pr_03,B45231,697.352781
pr_03,B53160,455.27874
pr_03,B55424,424.478638
pr_03,B65573,927.649899
pr_03,B68233,748.022342
pr_03,B107189,511.829732
pr_03,B108060,514.376759
pr_03,B108124,663.191297
pr_03,B108339,458.287305
pr_03,B109340,934.109541
pr_03,B109517,694.235072
pr_03,B109915,731.447505
pr_03,B110288,766.40322
pr_03,B110471,690.46726
pr_03,B111410,627.192176
pr_03,B111480,916.750544
ld_01,B42891,658.0
ld_01,B44010,658.0
ld_01,B45231,658.0
ld_01,B53160,658.0
ld_01,B55424,658.0
ld_01,B65573,658.0
ld_01,B68233,658.0
ld_01,B107189,658.0
ld_01,B108060,658.0
ld_01,B108124,658.0
ld_01,B108339,658.0
ld_01,B109340,658.0
ld_01,B109517,658.0
ld_01,B109915,658.0
ld_01,B110288,658.0
ld_01,B110471,658.0
ld_01,B111410,658.0
ld_01,B111480,658.0
ld_02,B42891,658.0
ld_02,B44010,658.0
ld_02,B45231,658.0
ld_02,B53160,658.0
ld_02,B55424,658.0
ld_02,B65573,658.0
ld_02,B68233,658.0
ld_02,B107189,658.0
ld_02,B108060,658.0
ld_02,B108124,658.0
ld_02,B108339,658.0
ld_02,B109340,658.0
ld_02,B109517,658.0
ld_02,B109915,658.0
ld_02,B110288,658.0
ld_02,B110471,658.0
ld_02,B111410,658.0
ld_02,B111480,658.0
ld_03,B42891,658.0
ld_03,B44010,658.0
ld_03,B45231,658.0
ld_03,B53160,658.0
ld_03,B55424,658.0
ld_03,B65573,658.0
ld_03,B68233,658.0
ld_03,B107189,658.0
ld_03,B108060,658.0
ld_03,B108124,658.0
ld_03,B108339,658.0
ld_03,B109340,658.0
ld_03,B109517,658.0
ld_03,B109915,658.0
ld_03,B110288,658.0
ld_03,B110471,658.0
ld_03,B111410,658.0
ld_03,B111480,658.0
