machine_id,block_id,rate
fb_04,B77718,3.97143
fb_04,B78567,556.852568
fb_04,B78910,957.521461
fb_04,B79027,606.34723
fb_04,B80395,473.280706
fb_04,B81779,348.66121
fb_04,B81877,594.805755
fb_04,B82792,712.495918
fb_04,B83275,418.787671
fb_04,B83630,367.002762
fb_04,B84093,1032.997776
fb_04,B86553,624.206107
fb_04,B86575,1252.958922
fb_04,B86857,551.791792
fb_04,B86909,469.964488
fb_04,B88406,405.641563
fb_04,B88642,3037.46361
fb_04,B88901,665.15758
fb_04,B91173,1033.199983
fb_04,B91223,271.326271
fb_04,B91247,677.044611
fb_04,B91454,1.0
fb_04,B91777,1.0
fb_04,B92367,88.362817
fb_04,B92731,1445.674134
fb_04,B92912,399.678613
fb_04,B92962,1218.872504
fb_04,B94657,492.757173
fb_04,B95247,799.230581
fb_04,B95834,730.922793
fb_04,B96294,909.383988
fb_04,B98430,946.925094
fb_04,B98643,1128.618272
fb_05,B74735,389.585966
fb_05,B76319,188.631449
fb_05,B76352,193.190788
fb_05,B77252,97.136203
fb_05,B77300,477.994004
fb_05,B77363,1213.933569
fb_05,B77651,333.65485
fb_05,B77718,3.97143
fb_05,B78567,556.852568
fb_05,B78910,957.521461
fb_05,B79027,606.34723
fb_05,B80395,473.280706
fb_05,B81779,348.66121
fb_05,B81877,594.805755
fb_05,B82792,712.495918
fb_05,B83275,418.787671
fb_05,B83630,367.002762
fb_05,B84093,1032.997776
fb_05,B86553,624.206107
fb_05,B86575,1252.958922
fb_05,B86857,551.791792
fb_05,B86909,469.964488
fb_05,B88406,405.641563
fb_05,B88642,3037.46361
fb_05,B88901,665.15758
fb_05,B91173,1033.199983
fb_05,B91223,271.326271
fb_05,B91247,677.044611
fb_05,B91454,1.0
fb_05,B91777,1.0
fb_05,B92367,88.362817
fb_05,B92731,1445.674134
fb_05,B92912,399.678613
fb_05,B92962,1218.872504
fb_05,B94657,492.757173
fb_05,B95247,799.230581
fb_05,B95834,730.922793
fb_05,B96294,909.383988
fb_05,B98430,946.925094
fb_05,B98643,1128.618272
fb_06,B74735,389.585966
fb_06,B76319,188.631449
fb_06,B76352,193.190788
fb_06,B77252,97.136203
fb_06,B77300,477.994004
fb_06,B77363,1213.933569
fb_06,B77651,333.65485
fb_06,B77718,3.97143
fb_06,B78567,556.852568
fb_06,B78910,957.521461
fb_06,B79027,606.34723
fb_06,B80395,473.280706
fb_06,B81779,348.66121
fb_06,B81877,594.805755
fb_06,B82792,712.495918
fb_06,B83275,418.787671
fb_06,B83630,367.002762
fb_06,B84093,1032.997776
fb_06,B86553,624.206107
fb_06,B86575,1252.958922
fb_06,B86857,551.791792
fb_06,B86909,469.964488
fb_06,B88406,405.641563
fb_06,B88642,3037.46361
fb_06,B88901,665.15758
fb_06,B91173,1033.199983
fb_06,B91223,271.326271
fb_06,B91247,677.044611
fb_06,B91454,1.0
fb_06,B91777,1.0
fb_06,B92367,88.362817
fb_06,B92731,1445.674134
fb_06,B92912,399.678613
fb_06,B92962,1218.872504
fb_06,B94657,492.757173
fb_06,B95247,799.230581
fb_06,B95834,730.922793
fb_06,B96294,909.383988
fb_06,B98430,946.925094
fb_06,B98643,1128.618272
sk_01,B74735,813.569005
sk_01,B76319,526.26987
sk_01,B76352,527.50405
sk_01,B77252,710.126619
sk_01,B77300,1130.354574
sk_01,B77363,621.729133
sk_01,B77651,613.894314
sk_01,B77718,431.280297
sk_01,B78567,562.976635
sk_01,B78910,538.217871
sk_01,B79027,630.263777
sk_01,B80395,493.008958
sk_01,B81779,588.790043
sk_01,B81877,610.413285
sk_01,B82792,531.337106
sk_01,B83275,500.055666
sk_01,B83630,482.224921
sk_01,B84093,512.651488
sk_01,B86553,406.765774
sk_01,B86575,451.726962
sk_01,B86857,406.765774
sk_01,B86909,406.765774
sk_01,B88406,406.765774
sk_01,B88642,429.601209
sk_01,B88901,406.765774
sk_01,B91173,406.765774
sk_01,B91223,406.765774
sk_01,B91247,406.765774
sk_01,B91454,406.765774
sk_01,B91777,406.765774
sk_01,B92367,406.765774
sk_01,B92731,406.765774
sk_01,B92912,406.765774
sk_01,B92962,406.765774
sk_01,B94657,406.765774
sk_01,B95247,406.765774
sk_01,B95834,406.765774
sk_01,B96294,406.765774
sk_01,B98430,406.765774
sk_01,B98643,406.765774
sk_02,B74735,813.569005
sk_02,B76319,526.26987
sk_02,B76352,527.50405
sk_02,B77252,710.126619
sk_02,B77300,1130.354574
sk_02,B77363,621.729133
sk_02,B77651,613.894314
sk_02,B77718,431.280297
sk_02,B78567,562.976635
sk_02,B78910,538.217871
sk_02,B79027,630.263777
sk_02,B80395,493.008958
sk_02,B81779,588.790043
sk_02,B81877,610.413285
sk_02,B82792,531.337106
sk_02,B83275,500.055666
sk_02,B83630,482.224921
sk_02,B84093,512.651488
sk_02,B86553,406.765774
sk_02,B86575,451.726962
sk_02,B86857,406.765774
sk_02,B86909,406.765774
sk_02,B88406,406.765774
sk_02,B88642,429.601209
sk_02,B88901,406.765774
sk_02,B91173,406.765774
sk_02,B91223,406.765774
sk_02,B91247,406.765774
sk_02,B91454,406.765774
sk_02,B91777,406.765774
sk_02,B92367,406.765774
sk_02,B92731,406.765774
sk_02,B92912,406.765774
sk_02,B92962,406.765774
sk_02,B94657,406.765774
sk_02,B95247,406.765774
sk_02,B95834,406.765774
sk_02,B96294,406.765774
sk_02,B98430,406.765774
sk_02,B98643,406.765774
sk_03,B74735,813.569005
sk_03,B76319,526.26987
sk_03,B76352,527.50405
sk_03,B77252,710.126619
sk_03,B77300,1130.354574
sk_03,B77363,621.729133
sk_03,B77651,613.894314
sk_03,B77718,431.280297
sk_03,B78567,562.976635
sk_03,B78910,538.217871
sk_03,B79027,630.263777
sk_03,B80395,493.008958
sk_03,B81779,588.790043
sk_03,B81877,610.413285
sk_03,B82792,531.337106
sk_03,B83275,500.055666
sk_03,B83630,482.224921
sk_03,B84093,512.651488
sk_03,B86553,406.765774
sk_03,B86575,451.726962
sk_03,B86857,406.765774
sk_03,B86909,406.765774
sk_03,B88406,406.765774
sk_03,B88642,429.601209
sk_03,B88901,406.765774
sk_03,B91173,406.765774
sk_03,B91223,406.765774
sk_03,B91247,406.765774
sk_03,B91454,406.765774
sk_03,B91777,406.765774
sk_03,B92367,406.765774
sk_03,B92731,406.765774
sk_03,B92912,406.765774
sk_03,B92962,406.765774
sk_03,B94657,406.765774
sk_03,B95247,406.765774
sk_03,B95834,406.765774
sk_03,B96294,406.765774
sk_03,B98430,406.765774
sk_03,B98643,406.765774
sk_04,B74735,813.569005
sk_04,B76319,526.26987
sk_04,B76352,527.50405
sk_04,B77252,710.126619
sk_04,B77300,1130.354574
sk_04,B77363,621.729133
sk_04,B77651,613.894314
sk_04,B77718,431.280297
sk_04,B78567,562.976635
sk_04,B78910,538.217871
sk_04,B79027,630.263777
sk_04,B80395,493.008958
sk_04,B81779,588.790043
sk_04,B81877,610.413285
sk_04,B82792,531.337106
sk_04,B83275,500.055666
sk_04,B83630,482.224921
sk_04,B84093,512.651488
sk_04,B86553,406.765774
sk_04,B86575,451.726962
sk_04,B86857,406.765774
sk_04,B86909,406.765774
sk_04,B88406,406.765774
sk_04,B88642,429.601209
sk_04,B88901,406.765774
sk_04,B91173,406.765774
sk_04,B91223,406.765774
sk_04,B91247,406.765774
sk_04,B91454,406.765774
sk_04,B91777,406.765774
sk_04,B92367,406.765774
sk_04,B92731,406.765774
sk_04,B92912,406.765774
sk_04,B92962,406.765774
sk_04,B94657,406.765774
sk_04,B95247,406.765774
sk_04,B95834,406.765774
sk_04,B96294,406.765774
sk_04,B98430,406.765774
sk_04,B98643,406.765774
sk_05,B74735,813.569005
sk_05,B76319,526.26987
sk_05,B76352,527.50405
sk_05,B77252,710.126619
sk_05,B77300,1130.354574
sk_05,B77363,621.729133
sk_05,B77651,613.894314
sk_05,B77718,431.280297
sk_05,B78567,562.976635
sk_05,B78910,538.217871
sk_05,B79027,630.263777
sk_05,B80395,493.008958
sk_05,B81779,588.790043
sk_05,B81877,610.413285
sk_05,B82792,531.337106
sk_05,B83275,500.055666
sk_05,B83630,482.224921
sk_05,B84093,512.651488
sk_05,B86553,406.765774
sk_05,B86575,451.726962
sk_05,B86857,406.765774
sk_05,B86909,406.765774
sk_05,B88406,406.765774
sk_05,B88642,429.601209
sk_05,B88901,406.765774
sk_05,B91173,406.765774
sk_05,B91223,406.765774
sk_05,B91247,406.765774
sk_05,B91454,406.765774
sk_05,B91777,406.765774
sk_05,B92367,406.765774
sk_05,B92731,406.765774
sk_05,B92912,406.765774
sk_05,B92962,406.765774
sk_05,B94657,406.765774
sk_05,B95247,406.765774
sk_05,B95834,406.765774
sk_05,B96294,406.765774
sk_05,B98430,406.765774
sk_05,B98643,406.765774
sk_06,B74735,813.569005
sk_06,B76319,526.26987
sk_06,B76352,527.50405
sk_06,B77252,710.126619
sk_06,B77300,1130.354574
sk_06,B77363,621.729133
sk_06,B77651,613.894314
sk_06,B77718,431.280297
sk_06,B78567,562.976635
sk_06,B78910,538.217871
sk_06,B79027,630.263777
sk_06,B80395,493.008958
sk_06,B81779,588.790043
sk_06,B81877,610.413285
sk_06,B82792,531.337106
sk_06,B83275,500.055666
sk_06,B83630,482.224921
sk_06,B84093,512.651488
sk_06,B86553,406.765774
sk_06,B86575,451.726962
sk_06,B86857,406.765774
sk_06,B86909,406.765774
sk_06,B88406,406.765774
sk_06,B88642,429.601209
sk_06,B88901,406.765774
sk_06,B91173,406.765774
sk_06,B91223,406.765774
sk_06,B91247,406.765774
sk_06,B91454,406.765774
sk_06,B91777,406.765774
sk_06,B92367,406.765774
sk_06,B92731,406.765774
sk_06,B92912,406.765774
sk_06,B92962,406.765774
sk_06,B94657,406.765774
sk_06,B95247,406.765774
sk_06,B95834,406.765774
sk_06,B96294,406.765774
sk_06,B98430,406.765774
sk_06,B98643,406.765774
pr_01,B74735,422.489891
pr_01,B76319,310.944969
pr_01,B76352,324.001639
pr_01,B77252,258.722148
pr_01,B77300,494.585528
pr_01,B77363,704.378343
pr_01,B77651,341.044411
pr_01,B77718,305.257622
pr_01,B78567,506.469269
pr_01,B78910,557.422252
pr_01,B79027,563.003832
pr_01,B80395,367.549735
pr_01,B81779,283.365733
pr_01,B81877,478.822052
pr_01,B82792,391.593351
pr_01,B83275,382.49561
pr_01,B83630,382.49561
pr_01,B84093,660.592208
pr_01,B86553,484.137044
pr_01,B86575,650.762093
pr_01,B86857,446.66484
pr_01,B86909,376.265867
pr_01,B88406,402.962864
pr_01,B88642,1407.374574
pr_01,B88901,570.645712
pr_01,B91173,615.702546
pr_01,B91223,257.272171
pr_01,B91247,394.613208
pr_01,B91454,257.039519
pr_01,B91777,251.658855
pr_01,B92367,263.464076
pr_01,B92731,739.106386
pr_01,B92912,412.012275
pr_01,B92962,741.147122
pr_01,B94657,458.44979
pr_01,B95247,474.753744
pr_01,B95834,479.557811
pr_01,B96294,671.105482
pr_01,B98430,554.231643
pr_01,B98643,884.795998
pr_02,B74735,422.489891
pr_02,B76319,310.944969
pr_02,B76352,324.001639
pr_02,B77252,258.722148
pr_02,B77300,494.585528
pr_02,B77363,704.378343
pr_02,B77651,341.044411
pr_02,B77718,305.257622
pr_02,B78567,506.469269
pr_02,B78910,557.422252
pr_02,B79027,563.003832
pr_02,B80395,367.549735
pr_02,B81779,283.365733
pr_02,B81877,478.822052
pr_02,B82792,391.593351
pr_02,B83275,382.49561
pr_02,B83630,382.49561
pr_02,B84093,660.592208
pr_02,B86553,484.137044
pr_02,B86575,650.762093
pr_02,B86857,446.66484
pr_02,B86909,376.265867
pr_02,B88406,402.962864
pr_02,B88642,1407.374574
pr_02,B88901,570.645712
pr_02,B91173,615.702546
pr_02,B91223,257.272171
pr_02,B91247,394.613208
pr_02,B91454,257.039519
pr_02,B91777,251.658855
pr_02,B92367,263.464076
pr_02,B92731,739.106386
pr_02,B92912,412.012275
pr_02,B92962,741.147122
pr_02,B94657,458.44979
pr_02,B95247,474.753744
pr_02,B95834,479.557811
pr_02,B96294,671.105482
pr_02,B98430,554.231643
pr_02,B98643,884.795998
pr_03,B74735,422.489891
pr_03,B76319,310.944969
pr_03,B76352,324.001639
pr_03,B77252,258.722148
pr_03,B77300,494.585528
pr_03,B77363,704.378343
pr_03,B77651,341.044411
pr_03,B77718,305.257622
pr_03,B78567,506.469269
pr_03,B78910,557.422252
pr_03,B79027,563.003832
pr_03,B80395,367.549735
pr_03,B81779,283.365733
pr_03,B81877,478.822052
pr_03,B82792,391.593351
pr_03,B83275,382.49561
pr_03,B83630,382.49561
pr_03,B84093,660.592208
pr_03,B86553,484.137044
pr_03,B86575,650.762093
pr_03,B86857,446.66484
pr_03,B86909,376.265867
pr_03,B88406,402.962864
pr_03,B88642,1407.374574
pr_03,B88901,570.645712
pr_03,B91173,615.702546
pr_03,B91223,257.272171
pr_03,B91247,394.613208
pr_03,B91454,257.039519
pr_03,B91777,251.658855
pr_03,B92367,263.464076
pr_03,B92731,739.106386
pr_03,B92912,412.012275
pr_03,B92962,741.147122
pr_03,B94657,458.44979
pr_03,B95247,474.753744
pr_03,B95834,479.557811
pr_03,B96294,671.105482
pr_03,B98430,554.231643
pr_03,B98643,884.795998
pr_04,B74735,422.489891
pr_04,B76319,310.944969
pr_04,B76352,324.001639
pr_04,B77252,258.722148
pr_04,B77300,494.585528
pr_04,B77363,704.378343
pr_04,B77651,341.044411
pr_04,B77718,305.257622
pr_04,B78567,506.469269
pr_04,B78910,557.422252
pr_04,B79027,563.003832
pr_04,B80395,367.549735
pr_04,B81779,283.365733
pr_04,B81877,478.822052
pr_04,B82792,391.593351
pr_04,B83275,382.49561
pr_04,B83630,382.49561
pr_04,B84093,660.592208
pr_04,B86553,484.137044
pr_04,B86575,650.762093
pr_04,B86857,446.66484
pr_04,B86909,376.265867
pr_04,B88406,402.962864
pr_04,B88642,1407.374574
pr_04,B88901,570.645712
pr_04,B91173,615.702546
pr_04,B91223,257.272171
pr_04,B91247,394.613208
pr_04,B91454,257.039519
pr_04,B91777,251.658855
pr_04,B92367,263.464076
pr_04,B92731,739.106386
pr_04,B92912,412.012275
pr_04,B92962,741.147122
pr_04,B94657,458.44979
pr_04,B95247,474.753744
pr_04,B95834,479.557811
pr_04,B96294,671.105482
pr_04,B98430,554.231643
pr_04,B98643,884.795998
pr_05,B74735,422.489891
pr_05,B76319,310.944969
pr_05,B76352,324.001639
pr_05,B77252,258.722148
pr_05,B77300,494.585528
pr_05,B77363,704.378343
pr_05,B77651,341.044411
pr_05,B77718,305.257622
pr_05,B78567,506.469269
pr_05,B78910,557.422252
pr_05,B79027,563.003832
pr_05,B80395,367.549735
pr_05,B81779,283.365733
pr_05,B81877,478.822052
pr_05,B82792,391.593351
pr_05,B83275,382.49561
pr_05,B83630,382.49561
pr_05,B84093,660.592208
pr_05,B86553,484.137044
pr_05,B86575,650.762093
pr_05,B86857,446.66484
pr_05,B86909,376.265867
pr_05,B88406,402.962864
pr_05,B88642,1407.374574
pr_05,B88901,570.645712
pr_05,B91173,615.702546
pr_05,B91223,257.272171
pr_05,B91247,394.613208
pr_05,B91454,257.039519
pr_05,B91777,251.658855
pr_05,B92367,263.464076
pr_05,B92731,739.106386
pr_05,B92912,412.012275
pr_05,B92962,741.147122
pr_05,B94657,458.44979
pr_05,B95247,474.753744
pr_05,B95834,479.557811
pr_05,B96294,671.105482
pr_05,B98430,554.231643
pr_05,B98643,884.795998
pr_06,B74735,422.489891
pr_06,B76319,310.944969
pr_06,B76352,324.001639
pr_06,B77252,258.722148
pr_06,B77300,494.585528
pr_06,B77363,704.378343
pr_06,B77651,341.044411
pr_06,B77718,305.257622
pr_06,B78567,506.469269
pr_06,B78910,557.422252
pr_06,B79027,563.003832
pr_06,B80395,367.549735
pr_06,B81779,283.365733
pr_06,B81877,478.822052
pr_06,B82792,391.593351
pr_06,B83275,382.49561
pr_06,B83630,382.49561
pr_06,B84093,660.592208
pr_06,B86553,484.137044
pr_06,B86575,650.762093
pr_06,B86857,446.66484
pr_06,B86909,376.265867
pr_06,B88406,402.962864
pr_06,B88642,1407.374574
pr_06,B88901,570.645712
pr_06,B91173,615.702546
pr_06,B91223,257.272171
pr_06,B91247,394.613208
pr_06,B91454,257.039519
pr_06,B91777,251.658855
pr_06,B92367,263.464076
pr_06,B92731,739.106386
pr_06,B92912,412.012275
pr_06,B92962,741.147122
pr_06,B94657,458.44979
pr_06,B95247,474.753744
pr_06,B95834,479.557811
pr_06,B96294,671.105482
pr_06,B98430,554.231643
pr_06,B98643,884.795998
ld_01,B74735,658.0
ld_01,B76319,658.0
ld_01,B76352,658.0
ld_01,B77252,658.0
ld_01,B77300,658.0
ld_01,B77363,658.0
ld_01,B77651,658.0
ld_01,B77718,658.0
ld_01,B78567,658.0
ld_01,B78910,658.0
ld_01,B79027,658.0
ld_01,B80395,658.0
ld_01,B81779,658.0
ld_01,B81877,658.0
ld_01,B82792,658.0
ld_01,B83275,658.0
ld_01,B83630,658.0
ld_01,B84093,658.0
ld_01,B86553,658.0
ld_01,B86575,658.0
ld_01,B86857,658.0
ld_01,B86909,658.0
ld_01,B88406,658.0
ld_01,B88642,658.0
ld_01,B88901,658.0
ld_01,B91173,658.0
ld_01,B91223,658.0
ld_01,B91247,658.0
ld_01,B91454,658.0
ld_01,B91777,658.0
ld_01,B92367,658.0
ld_01,B92731,658.0
ld_01,B92912,658.0
ld_01,B92962,658.0
ld_01,B94657,658.0
ld_01,B95247,658.0
ld_01,B95834,658.0
ld_01,B96294,658.0
ld_01,B98430,658.0
ld_01,B98643,658.0
ld_02,B74735,658.0
ld_02,B76319,658.0
ld_02,B76352,658.0
ld_02,B77252,658.0
ld_02,B77300,658.0
ld_02,B77363,658.0
ld_02,B77651,658.0
ld_02,B77718,658.0
ld_02,B78567,658.0
ld_02,B78910,658.0
ld_02,B79027,658.0
ld_02,B80395,658.0
ld_02,B81779,658.0
ld_02,B81877,658.0
ld_02,B82792,658.0
ld_02,B83275,658.0
ld_02,B83630,658.0
ld_02,B84093,658.0
ld_02,B86553,658.0
ld_02,B86575,658.0
ld_02,B86857,658.0
ld_02,B86909,658.0
ld_02,B88406,658.0
ld_02,B88642,658.0
ld_02,B88901,658.0
ld_02,B91173,658.0
ld_02,B91223,658.0
ld_02,B91247,658.0
ld_02,B91454,658.0
ld_02,B91777,658.0
ld_02,B92367,658.0
ld_02,B92731,658.0
ld_02,B92912,658.0
ld_02,B92962,658.0
ld_02,B94657,658.0
ld_02,B95247,658.0
ld_02,B95834,658.0
ld_02,B96294,658.0
ld_02,B98430,658.0
ld_02,B98643,658.0
ld_03,B74735,658.0
ld_03,B76319,658.0
ld_03,B76352,658.0
ld_03,B77252,658.0
ld_03,B77300,658.0
ld_03,B77363,658.0
ld_03,B77651,658.0
ld_03,B77718,658.0
ld_03,B78567,658.0
ld_03,B78910,658.0
ld_03,B79027,658.0
ld_03,B80395,658.0
ld_03,B81779,658.0
ld_03,B81877,658.0
ld_03,B82792,658.0
ld_03,B83275,658.0
ld_03,B83630,658.0
ld_03,B84093,658.0
ld_03,B86553,658.0
ld_03,B86575,658.0
ld_03,B86857,658.0
ld_03,B86909,658.0
ld_03,B88406,658.0
ld_03,B88642,658.0
ld_03,B88901,658.0
ld_03,B91173,658.0
ld_03,B91223,658.0
ld_03,B91247,658.0
ld_03,B91454,658.0
ld_03,B91777,658.0
ld_03,B92367,658.0
ld_03,B92731,658.0
ld_03,B92912,658.0
ld_03,B92962,658.0
ld_03,B94657,658.0
ld_03,B95247,658.0
ld_03,B95834,658.0
ld_03,B96294,658.0
ld_03,B98430,658.0
ld_03,B98643,658.0
ld_04,B74735,658.0
ld_04,B76319,658.0
ld_04,B76352,658.0
ld_04,B77252,658.0
ld_04,B77300,658.0
ld_04,B77363,658.0
ld_04,B77651,658.0
ld_04,B77718,658.0
ld_04,B78567,658.0
ld_04,B78910,658.0
ld_04,B79027,658.0
ld_04,B80395,658.0
ld_04,B81779,658.0
ld_04,B81877,658.0
ld_04,B82792,658.0
ld_04,B83275,658.0
ld_04,B83630,658.0
ld_04,B84093,658.0
ld_04,B86553,658.0
ld_04,B86575,658.0
ld_04,B86857,658.0
ld_04,B86909,658.0
ld_04,B88406,658.0
ld_04,B88642,658.0
ld_04,B88901,658.0
ld_04,B91173,658.0
ld_04,B91223,658.0
ld_04,B91247,658.0
ld_04,B91454,658.0
ld_04,B91777,658.0
ld_04,B92367,658.0
ld_04,B92731,658.0
ld_04,B92912,658.0
ld_04,B92962,658.0
ld_04,B94657,658.0
ld_04,B95247,658.0
ld_04,B95834,658.0
ld_04,B96294,658.0
ld_04,B98430,658.0
ld_04,B98643,658.0
ld_05,B74735,658.0
ld_05,B76319,658.0
ld_05,B76352,658.0
ld_05,B77252,658.0
ld_05,B77300,658.0
ld_05,B77363,658.0
ld_05,B77651,658.0
ld_05,B77718,658.0
ld_05,B78567,658.0
ld_05,B78910,658.0
ld_05,B79027,658.0
ld_05,B80395,658.0
ld_05,B81779,658.0
ld_05,B81877,658.0
ld_05,B82792,658.0
ld_05,B83275,658.0
ld_05,B83630,658.0
ld_05,B84093,658.0
ld_05,B86553,658.0
ld_05,B86575,658.0
ld_05,B86857,658.0
ld_05,B86909,658.0
ld_05,B88406,658.0
ld_05,B88642,658.0
ld_05,B88901,658.0
ld_05,B91173,658.0
ld_05,B91223,658.0
ld_05,B91247,658.0
ld_05,B91454,658.0
ld_05,B91777,658.0
ld_05,B92367,658.0
ld_05,B92731,658.0
ld_05,B92912,658.0
ld_05,B92962,658.0
ld_05,B94657,658.0
ld_05,B95247,658.0
ld_05,B95834,658.0
ld_05,B96294,658.0
ld_05,B98430,658.0
ld_05,B98643,658.0
ld_06,B74735,658.0
ld_06,B76319,658.0
ld_06,B76352,658.0
ld_06,B77252,658.0
ld_06,B77300,658.0
ld_06,B77363,658.0
ld_06,B77651,658.0
ld_06,B77718,658.0
ld_06,B78567,658.0
ld_06,B78910,658.0
ld_06,B79027,658.0
ld_06,B80395,658.0
ld_06,B81779,658.0
ld_06,B81877,658.0
ld_06,B82792,658.0
ld_06,B83275,658.0
ld_06,B83630,658.0
ld_06,B84093,658.0
ld_06,B86553,658.0
ld_06,B86575,658.0
ld_06,B86857,658.0
ld_06,B86909,658.0
ld_06,B88406,658.0
ld_06,B88642,658.0
ld_06,B88901,658.0
ld_06,B91173,658.0
ld_06,B91223,658.0
ld_06,B91247,658.0
ld_06,B91454,658.0
ld_06,B91777,658.0
ld_06,B92367,658.0
ld_06,B92731,658.0
ld_06,B92912,658.0
ld_06,B92962,658.0
ld_06,B94657,658.0
ld_06,B95247,658.0
ld_06,B95834,658.0
ld_06,B96294,658.0
ld_06,B98430,658.0
ld_06,B98643,658.0
